latitude,longitude,elevation,value_count,cdi_index,interpolation_flag,elevation_max,elevation_min,stdev
degrees_north,degrees_east,m,,,,m,m,m
42.851562499976374,10.542187499989451,-48.39453,3,14341,1,NaN,NaN,NaN
42.851562499976374,10.543229166656118,-47.75,2,20211,0,-47.3,-48.2,0.45
42.851562499976374,10.544270833322786,-47.678,3,20211,0,-46.8,-48.3,0.639
42.851562499976374,10.545312499989453,-47.848,4,20211,0,-47.476,-48.222,0.362
42.851562499976374,10.546354166656121,-47.95,2,20211,0,-47.5,-48.4,0.45
42.851562499976374,10.547395833322788,-48.046,1,20211,0,-48.046,-48.046,0.0
42.851562499976374,10.548437499989456,-48.2,1,20211,0,-48.2,-48.2,0.0
42.851562499976374,10.549479166656123,-48.191406,3,14341,1,NaN,NaN,NaN
42.851562499976374,10.550520833322791,-48.179688,3,14341,1,NaN,NaN,NaN
42.851562499976374,10.551562499989458,-48.316406,3,14341,1,NaN,NaN,NaN
42.851562499976374,10.552604166656126,-48.4375,3,14341,1,NaN,NaN,NaN
42.851562499976374,10.553645833322793,-48.9375,3,14341,1,NaN,NaN,NaN
42.851562499976374,10.55468749998946,-48.6875,3,14341,1,NaN,NaN,NaN
42.85260416664304,10.542187499989451,-46.507812,3,14341,1,NaN,NaN,NaN
42.85260416664304,10.543229166656118,-46.062,3,20211,0,-45.662,-46.322,0.287
42.85260416664304,10.544270833322786,-46.008,3,20211,0,-45.8,-46.41,0.283
42.85260416664304,10.545312499989453,-46.248,6,20211,0,-45.72,-46.9,0.483
42.85260416664304,10.546354166656121,-46.532,3,20211,0,-45.8,-47.1,0.543
42.85260416664304,10.547395833322788,-47.322,6,20211,0,-46.58,-47.83,0.412
42.85260416664304,10.548437499989456,-47.65,4,20211,0,-47.1,-48.3,0.503
42.85260416664304,10.549479166656123,-47.712,2,20211,0,-47.426,-48.0,0.288
42.85260416664304,10.550520833322791,-48.086,2,20211,0,-47.874,-48.3,0.213
42.85260416664304,10.551562499989458,-48.372,1,20211,0,-48.372,-48.372,0.0
42.85260416664304,10.552604166656126,-48.453125,3,14341,1,NaN,NaN,NaN
42.85260416664304,10.553645833322793,-48.210938,3,14341,1,NaN,NaN,NaN
42.85260416664304,10.55468749998946,-48.714844,3,14341,1,NaN,NaN,NaN
42.853645833309706,10.542187499989451,-45.66797,3,14341,1,NaN,NaN,NaN
42.853645833309706,10.543229166656118,-45.494,5,20211,0,-45.2,-45.9,0.273
42.853645833309706,10.544270833322786,-45.184,4,20211,0,-44.8,-45.5,0.253
42.853645833309706,10.545312499989453,-44.578,4,20211,0,-43.6,-45.228,0.65
42.853645833309706,10.546354166656121,-45.336,2,20211,0,-45.1,-45.572,0.236
42.853645833309706,10.547395833322788,-45.294,3,20211,0,-42.896,-46.5,1.697
42.853645833309706,10.548437499989456,-45.672,4,20211,0,-43.816,-46.508,1.098
42.853645833309706,10.549479166656123,-46.6,2,20211,0,-46.2,-47.0,0.4
42.853645833309706,10.550520833322791,-47.136,4,20211,0,-46.578,-47.644,0.38
42.853645833309706,10.551562499989458,-47.758,4,20211,0,-47.0,-48.356,0.549
42.853645833309706,10.552604166656126,-48.4,3,20211,0,-47.8,-48.8,0.432
42.853645833309706,10.553645833322793,-47.257812,3,14341,1,NaN,NaN,NaN
42.853645833309706,10.55468749998946,-47.61328,3,14341,1,NaN,NaN,NaN
42.85468749997637,10.542187499989451,-45.171875,3,14341,1,NaN,NaN,NaN
42.85468749997637,10.543229166656118,-45.508,4,20211,0,-44.0,-46.7,1.019
42.85468749997637,10.544270833322786,-42.994,3,20211,0,-41.106,-44.674,1.464
42.85468749997637,10.545312499989453,-38.692,4,20211,0,-35.006,-42.148,2.544
42.85468749997637,10.546354166656121,-35.586,2,20211,0,-33.1,-38.072,2.486
42.85468749997637,10.547395833322788,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.85468749997637,10.548437499989456,-40.128,5,20211,0,-32.7,-44.8,4.158
42.85468749997637,10.549479166656123,-45.266,2,20211,0,-45.1,-45.432,0.165
42.85468749997637,10.550520833322791,-45.342,5,20211,0,-44.9,-45.8,0.36
42.85468749997637,10.551562499989458,-45.66,4,20211,0,-45.074,-46.316,0.576
42.85468749997637,10.552604166656126,-45.102,5,20211,0,-43.5,-46.3,1.066
42.85468749997637,10.553645833322793,-46.33832,1,20216,1,-49.11,-49.11,0.0
42.85468749997637,10.55468749998946,-47.407715,1,20216,1,-49.57,-49.57,0.0
42.85572916664304,10.542187499989451,-45.0,1,20211,0,-45.0,-45.0,0.0
42.85572916664304,10.543229166656118,-42.81,4,20211,0,-41.7,-43.864,0.807
42.85572916664304,10.544270833322786,-38.05,3,20211,0,-33.5,-41.65,3.394
42.85572916664304,10.545312499989453,-22.794,6,20211,0,-13.344,-29.8,5.884
42.85572916664304,10.546354166656121,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.85572916664304,10.547395833322788,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.85572916664304,10.548437499989456,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.85572916664304,10.549479166656123,-41.042,2,20211,0,-37.886,-44.2,3.157
42.85572916664304,10.550520833322791,-43.334,5,20211,0,-40.092,-44.55,1.66
42.85572916664304,10.551562499989458,-43.994,5,20211,0,-43.452,-44.3,0.324
42.85572916664304,10.552604166656126,-43.396,3,20211,0,-43.2,-43.596,0.162
42.85572916664304,10.553645833322793,-44.092,2,20211,0,-43.886,-44.3,0.207
42.85572916664304,10.55468749998946,-46.121094,3,14341,1,NaN,NaN,NaN
