latitude,longitude,elevation,value_count,cdi_index,interpolation_flag,elevation_max,elevation_min,stdev
degrees_north,degrees_east,m,,,,m,m,m
42.53802083330999,10.07656249998908,-76.66406,3,14341,1,NaN,NaN,NaN
42.53802083330999,10.077604166655748,-75.45703,3,14341,1,NaN,NaN,NaN
42.53802083330999,10.078645833322415,-74.38672,3,14341,1,NaN,NaN,NaN
42.53802083330999,10.079687499989083,-72.92969,3,14341,1,NaN,NaN,NaN
42.53802083330999,10.08072916665575,-71.61719,3,14341,1,NaN,NaN,NaN
42.53802083330999,10.081770833322418,-70.640625,3,14341,1,NaN,NaN,NaN
42.53802083330999,10.082812499989085,-69.33203,3,14341,1,NaN,NaN,NaN
42.53802083330999,10.083854166655753,-68.08594,3,14341,1,NaN,NaN,NaN
42.53802083330999,10.08489583332242,-66.61328,3,14341,1,NaN,NaN,NaN
42.53802083330999,10.085937499989088,-65.16406,3,14341,1,NaN,NaN,NaN
