latitude,longitude,elevation,value_count,cdi_index,interpolation_flag,elevation_max,elevation_min,stdev
degrees_north,degrees_east,m,,,,m,m,m
41.376562499977716,9.247395833321754,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.376562499977716,9.248437499988421,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.376562499977716,9.249479166655089,-10.65,2,19296,0,-9.3,-12.0,1.35
41.37760416664438,9.239062499988414,-4.5,2,19296,0,-3.5,-5.5,1.0
41.37760416664438,9.240104166655081,-1.7,1,19296,0,-1.7,-1.7,0.0
41.37760416664438,9.241145833321749,-9.5,1,19296,0,-9.5,-9.5,0.0
41.37760416664438,9.242187499988416,-7.9,1,19296,0,-7.9,-7.9,0.0
41.37760416664438,9.243229166655084,-7.9875,1,19296,1,NaN,NaN,NaN
41.37760416664438,9.244270833321751,-9.5,1,19296,0,-9.5,-9.5,0.0
41.37760416664438,9.245312499988419,-9.5,1,19296,0,-9.5,-9.5,0.0
41.37760416664438,9.246354166655086,-7.6875,1,19296,1,NaN,NaN,NaN
41.37760416664438,9.247395833321754,-8.3,2,19296,0,-7.5,-9.1,0.8
41.37760416664438,9.248437499988421,-6.3,1,19296,0,-6.3,-6.3,0.0
41.37760416664438,9.249479166655089,-13.0,1,19296,0,-13.0,-13.0,0.0
41.37864583331105,9.239062499988414,-15.0,1,19296,0,-15.0,-15.0,0.0
41.37864583331105,9.240104166655081,-12.5,2,19296,0,-11.0,-14.0,1.5
41.37864583331105,9.241145833321749,-9.5,1,19296,0,-9.5,-9.5,0.0
41.37864583331105,9.242187499988416,-9.1125,1,19296,1,NaN,NaN,NaN
41.37864583331105,9.243229166655084,-9.05,2,19296,0,-8.1,-10.0,0.95
41.37864583331105,9.244270833321751,-8.7,2,19296,0,-7.9,-9.5,0.8
41.37864583331105,9.245312499988419,-10.32125,1,19296,1,NaN,NaN,NaN
41.37864583331105,9.246354166655086,-11.25,2,19296,0,-11.0,-11.5,0.25
41.37864583331105,9.247395833321754,-11.5,2,19296,0,-11.0,-12.0,0.5
41.37864583331105,9.248437499988421,-11.0,2,19296,0,-11.0,-11.0,0.0
41.37864583331105,9.249479166655089,-12.0,1,19296,0,-12.0,-12.0,0.0
